시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
서울특별시,동작구,대방동15길,서울특별시 동작구 대방동15길 2,서울특별시 동작구 대방동 379-27,06-0000006432,1,N,N,37.50282023,126.9252882,1,2.453,4.226,N,N,N,,,N,N,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동15길,서울특별시 동작구 대방동15길 12,서울특별시 동작구 대방동 380-45,06-0000006444,1,N,N,37.50294068,126.9240661,1,2.5,3.1,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동15길,서울특별시 동작구 대방동27길 51,서울특별시 동작구 대방동 379-10,06-0000006445,1,N,N,37.50294928,126.9242667,1,3.4,5.1,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동23가길,서울특별시 동작구 대방동23길 45,서울특별시 동작구 대방동 388-17,06-0000005936,1,N,N,37.50396484,126.9227899,1,3.1,5.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동23길,서울특별시 동작구 대방동23길 21,서울특별시 동작구 대방동 380-1,06-0000006439,1,N,N,37.50394667,126.9240932,2,4.2,10.1,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동23길,서울특별시 동작구 대방동23길 22,서울특별시 동작구 대방동 381-23,06-0000006438,1,N,N,37.50412148,126.9241021,1,2.189,11.254,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동23길,서울특별시 동작구 대방동23길 21,서울특별시 동작구 대방동 380-1,06-0000006440,1,N,N,37.50394667,126.9240932,1,3.373,10.285,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동23길,서울특별시 동작구 대방동23길 4,서울특별시 동작구 대방동 376-16,06-0000044944,1,N,N,37.50413142,126.9252945,1,2.936,12.134,N,N,N,,,N,N,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 3,서울특별시 동작구 대방동 394-1,06-0000034504,1,N,Y,37.50017633,126.927885,1,2.84,8.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 3,서울특별시 동작구 대방동 394-1,06-0000006098,1,N,N,37.50017633,126.9278442,1,3,14.6,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 11-1,서울특별시 동작구 대방동 391-150,06-0000044955,1,N,N,37.50075452,126.9272772,1,2.4,4,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 12,서울특별시 동작구 대방동 393-97,06-0000044956,1,N,N,37.50077234,126.9275004,1,3.6,3.65,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 15-1,서울특별시 동작구 대방동 391-549,06-0000044954,1,N,N,37.50111398,126.9274916,1,2.2,6.2,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 23,서울특별시 동작구 대방동 391-88,06-0000044953,1,N,N,37.50161475,126.927952,1,2.4,4.8,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 31,서울특별시 동작구 대방동 391-30,06-0000044952,1,N,N,37.50211438,126.9275427,1,1.5,6.9,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 46,서울특별시 동작구 대방동 375-59,06-0000044949,1,N,N,37.50290983,126.9264192,1,2.7,7.8,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 47,서울특별시 동작구 대방동 391-229,06-0000044948,1,N,N,37.50269486,126.9260146,1,2,3.6,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 51,서울특별시 동작구 대방동 391-237,06-0000006433,1,N,N,37.50270683,126.9255107,1,4.1,5.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 61,서울특별시 동작구 대방동 378-1,06-0000006434,1,N,N,37.50356363,126.9253368,1,4.2,5.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 63,서울특별시 동작구 대방동 377-4,06-0000044945,1,N,N,37.50360639,126.9253423,1,2.8,8,N,N,N,,,N,N,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 67,서울특별시 동작구 대방동 377-15,06-0000006435,1,N,N,37.50399161,126.9252239,1,4.2,6.1,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 69,서울특별시 동작구 대방동 376-15,06-0000044943,1,N,N,37.50426855,126.9252887,1,2.4,6.6,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 71,서울특별시 동작구 대방동 376-5,06-0000006436,1,N,N,37.50445617,126.9251902,1,4.3,11.3,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 81,서울특별시 동작구 대방동 381-1,06-0000006437,1,N,N,37.50500701,126.9245472,1,4.1,11.3,N,N,N,,,N,N,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 85,서울특별시 동작구 대방동 381-19,06-0000006428,1,N,N,37.50530545,126.9243827,1,5.2,15,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 99,서울특별시 동작구 대방동 383-17,06-0000006424,1,N,N,37.50607445,126.9230021,2,4,10.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 99,서울특별시 동작구 대방동 383-17,06-0000005943,1,N,N,37.50607445,126.9230631,7,7.2,20.5,Y,N,Y,44,124,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동6길,서울특별시 동작구 대방동6길 2,서울특별시 동작구 대방동 393-53,06-0000021414,1,N,N,37.50201994,126.9280822,1,2.9,5.1,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동6길,서울특별시 동작구 대방동6길 2,서울특별시 동작구 대방동 393-53,06-0000021413,1,N,N,37.50203507,126.9280822,1,2,7.4,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로36길,서울특별시 동작구 여의대방로36길 14,서울특별시 동작구 대방동 386-1,06-0000044941,1,N,N,37.50467114,126.9234883,1,1.9,2.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로36길,서울특별시 동작구 여의대방로36길 26,서울특별시 동작구 대방동 381-46,06-0000006426,1,N,N,37.50538756,126.9242216,2,1.7,3.9,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로36길,서울특별시 동작구 여의대방로36길 29,서울특별시 동작구 대방동 501,06-0000006427,1,N,N,37.50581436,126.9245002,2,1.8,2.9,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로36길,서울특별시 동작구 여의대방로36길 25,서울특별시 동작구 대방동 383-1,06-0000006425,1,N,N,37.50555258,126.9240152,2,1.8,4.6,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로36길,서울특별시 동작구 여의대방로36길 29,서울특별시 동작구 대방동 501,06-0000026896,1,N,Y,37.50585622,126.9245002,2,1.8,2.6,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로36길,서울특별시 동작구 여의대방로36길 32,서울특별시 동작구 대방동 375-39,06-0000026895,1,N,N,37.50565548,126.9248756,2,2.8,4.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로36길,서울특별시 동작구 대방동길 74,서울특별시 동작구 대방동 375-1,06-0000006429,1,N,N,37.50528157,126.9266153,2,3.8,6.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로36길,서울특별시 동작구 대방동길 74,서울특별시 동작구 대방동 375-1,06-0000044942,1,N,N,37.50528157,126.9266153,1,3,3.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로36길,서울특별시 동작구 대방동길 74,서울특별시 동작구 대방동 375-1,06-0000006430,1,N,N,37.50528157,126.9266153,2,4.6,7.6,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로36길,서울특별시 동작구 여의대방로36길 79,서울특별시 동작구 대방동 15-46,06-9900000020,1,N,N,37.50734576,126.9292433,2,4.6,7.7,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로44길,서울특별시 동작구 여의대방로44길 39,서울특별시 동작구 대방동 519,06-0000029669,1,N,Y,37.51018365,126.9281929,1,2.529,5.1,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,등용로,서울특별시 동작구 등용로 82,서울특별시 동작구 대방동 17-26,06-0000025896,1,N,N,37.50852101,126.9324345,1,3.5,10.181,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 190,서울특별시 동작구 노량진동 333,06-0000004890,1,N,N,37.51295744,126.9468624,1,3.8,4.9,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 202,서울특별시 동작구 노량진동 197,06-0000031631,1,N,N,37.51279407,126.948233,1,4,11.8,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 212,서울특별시 동작구 노량진동 186-2,06-0000031632,3,N,N,37.51262307,126.9495025,4,8.6,15.8,Y,N,Y,40,100,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 146,서울특별시 동작구 노량진동 236-13,06-0000021424,1,N,N,37.51052244,126.9403587,1,1.5,2.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 157,서울특별시 동작구 노량진동 240-50,06-0000042048,1,N,N,37.51160168,126.940030,5,6.33,16.5,Y,N,Y,27,133,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 159,서울특별시 동작구 노량진동 240-1,06-0000006883,1,N,N,37.51175169,126.9400728,2,2.5,3.76,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 164,서울특별시 동작구 노량진동 50-2,06-0000026289,1,N,N,37.51231257,126.9403159,1,1.9,7.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 161,서울특별시 동작구 노량진동 47-2,06-0000006882,1,N,N,37.51252777,126.9399421,4,2.3,4.7,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 169,서울특별시 동작구 노량진동 45-13,06-0000024873,1,N,N,37.51279373,126.9400777,1,2.1,2.7,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 171,서울특별시 동작구 노량진동 45-3,06-0000031617,4,N,N,37.5130172,126.9399449,1,1.6,2.7,N,N,N,,,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 노량진로 130,서울특별시 동작구 노량진동 60-11,06-0000031619,4,N,N,37.51357356,126.9408265,5,7.97,16.57,Y,N,Y,23,27,Y,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로17길,서울특별시 동작구 장승배기로17길 32,서울특별시 동작구 노량진동 314-37,06-0000029652,1,N,N,37.5066277,126.9381509,1,1.8,0.8,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로17길,서울특별시 동작구 장승배기로17길 31,서울특별시 동작구 노량진동 315-135,06-9900000021,1,N,N,37.50623746,126.9389423,2,3.8,8.8,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,만양로,서울특별시 동작구 만양로 8,서울특별시 동작구 상도동 17-66,06-0000006148,1,N,N,37.50550206,126.947023,2,6.8,9.4,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,만양로,서울특별시 동작구 만양로 17,서울특별시 동작구 상도동 19-17,06-0000006147,1,N,N,37.50629204,126.9471569,2,2.074,12.612,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 115,서울특별시 동작구 노량진동 40-12,06-0000044678,3,N,N,37.51361148,126.9388405,2,7.9,8.2,Y,N,Y,40,100,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 116-2,서울특별시 동작구 노량진동 40-12,06-0000031608,3,N,N,37.51332646,126.9387822,2,8,8.5,Y,N,Y,40,100,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 116-2,서울특별시 동작구 노량진동 40-12,06-0000044679,3,N,N,37.51335613,126.9387822,2,7.8,8.1,Y,N,Y,40,100,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 125,서울특별시 동작구 노량진동 60-29,06-0000031610,4,N,N,37.51374292,126.9400573,6,7.8,24.3,Y,N,Y,32,108,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 132,서울특별시 동작구 노량진동 62-11,06-0000031618,4,N,N,37.513314,126.9406244,1,4.2,5.7,N,N,N,,,Y,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 142,서울특별시 동작구 노량진동 59-30,06-0000004881,1,N,N,37.51347018,126.9416715,2,1.8,7,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 142,서울특별시 동작구 노량진동 59-30,06-0000049244,1,N,N,37.5134815,126.9416715,1,2,5.7,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 144,서울특별시 동작구 노량진동 59-29,06-0000004880,1,N,N,37.51342568,126.9418641,1,4.2,6.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 162,서울특별시 동작구 노량진동 114-5,06-0000004912,1,N,N,37.51340714,126.9439576,1,3.2,5.8,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 161,서울특별시 동작구 노량진동 112-3,06-0000031620,3,N,N,37.51403379,126.9439479,4,8.4,17.5,Y,N,Y,29,110,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 162,서울특별시 동작구 노량진동 114-5,06-0000031621,3,N,N,37.51340714,126.9439576,2,8.6,8.1,Y,N,Y,29,110,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 166,서울특별시 동작구 노량진동 117-2,06-0000004892,1,N,N,37.51335842,126.9447744,1,3,9.3,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 167,서울특별시 동작구 노량진동 151-14,06-0000031622,3,N,N,37.51405722,126.9445079,3,8.1,11.1,Y,N,Y,31,109,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 168-2,서울특별시 동작구 노량진동 148-80,06-0000031623,3,N,N,37.51367441,126.9445222,4,8.2,14,Y,N,Y,31,109,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 171,서울특별시 동작구 노량진동 151-10,06-0000031626,1,N,N,37.51403374,126.945198,1,3.5,8.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,상도로,서울특별시 동작구 상도로 321,서울특별시 동작구 상도동 463,06-0000005606,1,N,N,37.49946948,126.9512344,1,1.5,4.1,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
