"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","약국영업면적","지정일자"
"3000000","PHMD120073000034084000017","1992-03-19","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-734-4690","","          ","서울특별시 종로구 관철동 287","서울특별시 종로구 청계천로 49 (관철동)","03189","광교약국","2013-03-18 16:04:47","I","2026-03-11 01:27:36","","198439.799223407    ","451866.713438674    ","16","1992-03-19"
"3000000","PHMD120073000034084000020","2006-04-17","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-765-2126","","          ","서울특별시 종로구 명륜동2가 143-9","서울특별시 종로구 성균관로 18 (명륜2가)","03074","소담약국","2013-06-06 10:52:05","I","2026-03-11 01:27:36","","199723.347794924    ","453565.897387933    ","11","2006-04-17"
"3000000","PHMD120083000034084000004","1988-05-17","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2267-1551","","          ","서울특별시 종로구 종로5가 138-8","서울특별시 종로구 종로 206 (종로5가)","03195","김해약국","2013-07-30 13:26:38","I","2026-03-11 01:27:51","","199990.62229221     ","452046.010235692    ","48","1988-05-17"
"3000000","PHMD120083000034084000006","2003-05-01","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2273-3233","","          ","서울특별시 종로구 종로3가 123-2","서울특별시 종로구 종로 124 (종로3가)","03192","동남약국","2025-06-05 17:34:08","I","2026-03-11 01:27:36","","199160.928868703    ","451981.453721531    ","23","2003-05-01"
"3000000","PHMD120083000034084000007","2003-08-26","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-739-8851","","          ","서울특별시 종로구 누하동 5-2 트라이빌 101호","서울특별시 종로구 자하문로7길 73, 101호 (누하동, 트라이빌)","03036","세민약국","2021-01-22 11:47:24","I","2026-03-11 01:27:36","","197174.330909636    ","453120.283745616    ","37","2003-08-26"
"3180000","PHMD119773180034084000002","1977-04-20","          ","03","폐업","03","폐업","2010-12-03","          ","          ","","02-833-2623","","          ","서울특별시 영등포구 신길동   2770-0","","     ","보현약국","2011-11-15 16:35:25","I","2026-03-26 22:36:04","","                    ","                    ","0","1977-04-20"
"3000000","PHMD120083000034084000008","2008-11-20","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2278-2140","","110-836   ","서울특별시 종로구 종로5가 182번지 3호","서울특별시 종로구 종로 222 (종로5가)","03196","동서약국","2018-03-06 11:17:53","I","2026-03-11 01:27:36","","200138.733378102    ","452051.937702775    ","30","2008-11-20"
"3000000","PHMD120083000034084000012","2008-12-11","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-745-3184","","110-853   ","서울특별시 종로구 종로4가 8번지","서울특별시 종로구 종로 195 (종로4가)","03130","종로약국","2023-08-21 14:15:00","I","2026-03-11 01:27:36","","199870.080275739    ","452092.183279631    ","45","2008-12-11"
"3000000","PHMD120083000034084000013","2008-12-31","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2285-1055","","110-836   ","서울특별시 종로구 종로5가 138번지 19호","서울특별시 종로구 동호로 403, 19호 (종로5가)","03195","새동서약국","2013-03-19 14:30:56","I","2026-03-11 01:27:36","","200077.144414946    ","452023.159595412    ","55","2008-12-31"
"3180000","PHMD119773180034084000007","1977-03-07","          ","03","폐업","03","폐업","1978-02-20","          ","          ","","","","          ","서울특별시 영등포구 영등포동2가 435번지 26호","서울특별시 영등포구 국회대로54길 40-2 (영등포동2가)","07249","성심약국","2015-11-17 09:55:47","I","2026-03-26 22:36:04","","191922.323328081    ","446640.442167535    ","0","1977-03-07"
"3080000","PHMD119823080033084000001","1982-09-14","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-980-1244","","142-800   ","서울특별시 강북구 송중동 84번지 42호","서울특별시 강북구 오패산로30길 41 (미아동)","01233","민정약국","2021-05-17 14:51:03","I","2026-03-26 22:33:57","","203011.877240128    ","456967.178879465    ","26","1982-09-14"
"3200000","PHMD119813200033084000002","1981-04-15","          ","03","폐업","03","폐업","2023-07-04","          ","          ","","02-863-9605","","151-015   ","서울특별시 관악구 신림동 1477번지 20호 1층","서울특별시 관악구 문성로 93, 1층 (신림동)","08771","승일약국","2023-07-04 15:53:33","I","2026-03-26 22:34:56","","192324.707839118    ","441733.860014149    ","35","1981-04-15"
"3080000","PHMD119823080033084000002","1982-10-20","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-902-1072","","142-882   ","서울특별시 강북구 인수동 360번지 20호","서울특별시 강북구 삼양로 423 (수유동)","01036","지영약국","2024-11-22 11:24:47","I","2026-03-26 22:33:57","","201396.084505776    ","459875.639271846    ","22","1982-10-20"
"3200000","PHMD120113200033084000003","2016-05-03","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-888-2369","","          ","서울특별시 관악구 봉천동 1708번지 두산아파트상가 113호","서울특별시 관악구 봉천로 391, 113호 (봉천동, 두산아파트)","08750","두산약국","2023-09-18 10:39:55","I","2026-03-26 22:35:20","","194879.596231677    ","442483.131081868    ","21","2016-05-03"
"3010000","PHMD120113010033084000025","2011-12-26","          ","01","영업/정상","13","영업중","          ","          ","          ","","22341933","","          ","서울특별시 중구 신당동 294-13 신진빌딩","서울특별시 중구 청구로 70, 신진빌딩 1층 (신당동)","04586","원정약국","2025-10-15 16:05:17","I","2025-12-15 16:15:28","","201221.48794772     ","450873.344252428    ","35","2011-12-26"
"3010000","PHMD120113010033084000026","2011-12-29","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-965-3336","","          ","서울특별시 중구 신당동 155번지 18호","서울특별시 중구 퇴계로88길 45, 1층 (신당동)","04583","샘물온누리약국","2020-06-15 11:32:53","I","2025-12-15 16:15:28","","201733.858450146    ","451255.225602577    ","29","2011-12-29"
"3080000","PHMD119833080033084000002","1983-09-03","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-993-5921","","          ","서울특별시 강북구 수유동 316번지 4호","서울특별시 강북구 삼양로 466, 1층 (수유동)","01039","우림약국","2020-08-28 15:36:47","I","2026-03-26 22:33:57","","201341.499686855    ","460268.348607118    ","65","1983-09-03"
"3200000","PHMD119813200033084000006","1981-05-20","          ","03","폐업","03","폐업","2011-01-24","          ","          ","","02-888-2369","","151-069   ","서울특별시 관악구 은천동 1708 두산아파트A상가 112호","","     ","두산약국","2011-01-24 10:50:01","I","2026-03-26 22:34:56","","                    ","                    ","17","1981-05-20"
"3080000","PHMD119843080033084000002","1984-10-31","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-988-8834","","142-819   ","서울특별시 강북구 삼각산동 688번지 5호","서울특별시 강북구 솔샘로 254 (미아동)","01194","요나약국","2020-08-28 15:33:04","I","2026-03-26 22:33:57","","201762.419935414    ","457441.244070216    ","35","1984-10-31"
"3080000","PHMD119863080033084000001","1986-03-11","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-988-2525","","          ","서울특별시 강북구 미아동 838-28","서울특별시 강북구 솔샘로 227 (미아동)","01188","시대약국","2020-08-28 15:18:34","I","2026-03-26 22:33:57","","201516.58527605     ","457530.048279248    ","30","1986-03-11"
"3080000","PHMD119873080033084000001","1987-04-29","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-999-0267","","          ","서울특별시 강북구 수유동 385-7 배용표내과","서울특별시 강북구 삼양로 420, 배용표내과 (수유동)","01041","바이엘약국","2024-11-21 13:23:38","I","2026-03-26 22:33:57","","201438.19397532     ","459848.132185058    ","29","1987-04-29"
"3200000","PHMD119823200033084000001","1982-02-02","          ","03","폐업","03","폐업","2008-08-26","          ","          ","","02-878-0500","","151-058   ","서울특별시 관악구 청룡동 1540-1","","     ","새강남약국","2009-11-25 13:46:46","I","2026-03-26 22:34:56","","                    ","                    ","29","1982-02-02"
"3090000","PHMD120233090033084000004","2023-09-27","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-6077-8884","","          ","서울특별시 도봉구 창동 1-28 씨드큐브 창동 4층 401-9호","서울특별시 도봉구 마들로13길 61, 씨드큐브 창동 4층 401-9호 (창동)","01413","창동메디컬약국","2023-09-27 09:40:25","I","2026-03-26 22:34:25","","204313.906829097    ","461347.878668101    ","61","2023-09-27"
"3200000","PHMD120043200033084000020","2008-11-28","          ","03","폐업","03","폐업","2012-09-20","          ","          ","","02-888-5453","","151-015   ","서울특별시 관악구 신림동 1425-17","","     ","정다운약국","2012-09-20 16:09:13","I","2026-03-26 22:35:17","","                    ","                    ","74","2008-11-28"
"3090000","PHMD120243090033084000001","2024-02-16","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-993-6321","","          ","서울특별시 도봉구 창동 748-2 1층","서울특별시 도봉구 도봉로136다길 26-1, 1층 (창동)","01397","바로약국","2025-09-01 13:31:04","I","2026-03-26 22:34:25","","203707.967232307    ","462011.007306439    ","40","2024-02-16"
"3090000","PHMD120243090033084000002","2024-04-01","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-6954-2213","","          ","서울특별시 도봉구 방학동 716-2 1층 101-1호","서울특별시 도봉구 도봉로150길 27, 1층 101-1호 (방학동)","01332","방학365약국","2024-04-01 13:21:52","I","2026-03-26 22:34:25","","203877.582565833    ","462644.97294494     ","30","2024-04-01"
"3090000","PHMD120243090033084000004","2024-05-31","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-956-1064","","          ","서울특별시 도봉구 도봉동 63 힐스테이트 도봉역 웰가 1층 근린생활시설동 143호","서울특별시 도봉구 도봉로180나길 19, 근린생활시설동 1층 143호 (도봉동, 힐스테이트 도봉역 웰가)","01319","새힘약국","2024-05-31 10:32:49","I","2026-03-26 22:34:25","","204199.156989282    ","464552.486156478    ","34","2024-05-31"
"3200000","PHMD120043200033084000025","2004-05-28","          ","03","폐업","03","폐업","2010-10-22","          ","          ","","02-887-3698","","151-056   ","서울특별시 관악구 행운동 852-2 1층","","     ","관악동진약국","2010-10-25 10:13:46","I","2026-03-26 22:35:17","","                    ","                    ","21","2004-05-28"
"3200000","PHMD120043200033084000026","2004-05-31","          ","03","폐업","03","폐업","2011-10-31","          ","          ","","02-885-9258","","151-060   ","서울특별시 관악구 중앙동 463-1 1층","서울특별시 관악구 은천로 110 (봉천동)","     ","예인약국","2011-10-31 17:26:10","I","2026-03-26 22:35:17","","195285.853833707    ","442724.651465949    ","28","2004-05-31"
